entrezID_curated	Protein IDs	Majority protein IDs	Protein names	Fasta headers	Gene_name_orig	Nuc_rep2	Nuc_rep3	Total_rep2	Total_rep3	Q-value	species	Nuc_avg	Total_avg	valid_cnt	uid	multiple_gene_ids	gene_id_cnt	gene_id_replicate_cnt	gene_symbol_final	proteom_nuclear_logFC	proteom_nuclear_P.Value	proteom_nuclear_adj.P.Val	proteom_total_logFC	proteom_total_P.Value	proteom_total_adj.P.Val
4087	Q15796-2;Q15796	Q15796-2;Q15796	Mothers against decapentaplegic homolog 2	>sp|Q15796-2|SMAD2_HUMAN Isoform Short of Mothers against decapentaplegic homolog 2 OS=Homo sapiens GN=SMAD2;>sp|Q15796|SMAD2_HUMAN Mothers against decapentaplegic homolog 2 OS=Homo sapiens GN=SMAD2 PE=1 SV=1	SMAD2	NA	NA	NA	NA	0.0091988	Homo sapiens	NA	NA	0	4472	FALSE	0	1	SMAD2	NA	NA	NA	NA	NA	NA
6307	Q15800;Q15800-2;D6RDP9;D6R952;D6REA2	Q15800;Q15800-2;D6RDP9;D6R952	Methylsterol monooxygenase 1	>sp|Q15800|MSMO1_HUMAN Methylsterol monooxygenase 1 OS=Homo sapiens GN=MSMO1 PE=1 SV=1;>sp|Q15800-2|MSMO1_HUMAN Isoform 2 of Methylsterol monooxygenase 1 OS=Homo sapiens GN=MSMO1;>tr|D6RDP9|D6RDP9_HUMAN Methylsterol monooxygenase 1 (Fragment) OS=Homo sapie	MSMO1	NA	NA	0.3518545	0.205017	0	Homo sapiens	NA	0.5568715	2	4473	FALSE	0	1	MSMO1	NA	NA	NA	0.27843575	0.0197184452200859	0.155043909623502
6905	Q15813;Q15813-2	Q15813;Q15813-2	Tubulin-specific chaperone E	>sp|Q15813|TBCE_HUMAN Tubulin-specific chaperone E OS=Homo sapiens GN=TBCE PE=1 SV=1;>sp|Q15813-2|TBCE_HUMAN Isoform 2 of Tubulin-specific chaperone E OS=Homo sapiens GN=TBCE	TBCE	NA	NA	-0.003683579	0.09734114	0	Homo sapiens	NA	0.093657561	2	4474	FALSE	0	1	TBCE	NA	NA	NA	0.0468287805	0.453277501224075	0.623360347447999
7336	Q15819;G3V113;H0YBP9;H0YBX6;E5RIF1;D6RG00	Q15819;G3V113;H0YBP9	Ubiquitin-conjugating enzyme E2 variant 2	>sp|Q15819|UB2V2_HUMAN Ubiquitin-conjugating enzyme E2 variant 2 OS=Homo sapiens GN=UBE2V2 PE=1 SV=4;>tr|G3V113|G3V113_HUMAN Ubiquitin-conjugating enzyme E2 variant 2 OS=Homo sapiens GN=UBE2V2 PE=1 SV=1;>tr|H0YBP9|H0YBP9_HUMAN Ubiquitin-conjugating enzyme	UBE2V2	-0.0164828	NA	-0.08335522	0.0116388	0	Homo sapiens	-0.0164828	-0.07171642	3	4475	FALSE	0	1	UBE2V2	-0.0164828	0.911702662309077	0.950562882984323	-0.03585821	0.551720138534849	0.706360913319148
6813	Q15833;A0A087WWS7;Q15833-2;Q15833-3;M0R0M7;M0R118;M0QZ54;M0R0D4;M0R1A1;R4GMY7;M0R376;A0A087WUN8	Q15833;A0A087WWS7;Q15833-2;Q15833-3;M0R0M7	Syntaxin-binding protein 2	>sp|Q15833|STXB2_HUMAN Syntaxin-binding protein 2 OS=Homo sapiens GN=STXBP2 PE=1 SV=2;>tr|A0A087WWS7|A0A087WWS7_HUMAN Zinc finger protein 14 OS=Homo sapiens GN=ZNF14 PE=4 SV=1;>sp|Q15833-2|STXB2_HUMAN Isoform 2 of Syntaxin-binding protein 2 OS=Homo sapiens	STXBP2	-0.2127849	-0.3305378	0.0724488	0.05852425	0	Homo sapiens	-0.5433227	0.13097305	4	4476	FALSE	0	1	STXBP2	-0.27166135	0.0276295123834123	0.0883841488537502	0.065486525	0.253224409478407	0.443821832586248
6844,9341	Q15836;K7ENK9;K7EKX0;J3QRU4;P63027;F8WCA0;L7N2F9	Q15836;K7ENK9;K7EKX0;J3QRU4;P63027;F8WCA0;L7N2F9	Vesicle-associated membrane protein 3;Vesicle-associated membrane protein 2	>sp|Q15836|VAMP3_HUMAN Vesicle-associated membrane protein 3 OS=Homo sapiens GN=VAMP3 PE=1 SV=3;>tr|K7ENK9|K7ENK9_HUMAN Vesicle-associated membrane protein 2 OS=Homo sapiens GN=VAMP2 PE=4 SV=1;>tr|K7EKX0|K7EKX0_HUMAN Vesicle-associated membrane protein 3 O	VAMP2;VAMP3	-0.08736544	-0.2422087	0.2868812	0.4370147	0	Homo sapiens	-0.32957414	0.7238959	4	4477	TRUE	0	1	VAMP2,VAMP3	-0.16478707	0.138278073485044	0.271048910838006	0.36194795	0.00967083201367479	0.142815316563297
4738	Q15843	Q15843	NEDD8	>sp|Q15843|NEDD8_HUMAN NEDD8 OS=Homo sapiens GN=NEDD8 PE=1 SV=1	NEDD8	0.08678382	0.1130337	0.04362443	0.1984942	0	Homo sapiens	0.19981752	0.24211863	4	4478	FALSE	0	1	NEDD8	0.09990876	0.316945355973315	0.477027565489366	0.121059315	0.15243161068341	0.341176569064252
10974	Q15847;Q5TBU2	Q15847	Adipogenesis regulatory factor	>sp|Q15847|ADIRF_HUMAN Adipogenesis regulatory factor OS=Homo sapiens GN=ADIRF PE=1 SV=1	ADIRF	0.0615688	-0.02265412	-0.03051607	-0.2251265	0	Homo sapiens	0.03891468	-0.25564257	4	4479	FALSE	0	1	ADIRF	0.01945734	0.841275707780246	0.908915965692226	-0.127821285	0.172387588230614	0.363996092222134
537	Q15904;A6QRJ1;A6NLC6;H7C2Y8;H7C0T7;F2Z3L8	Q15904	V-type proton ATPase subunit S1	>sp|Q15904|VAS1_HUMAN V-type proton ATPase subunit S1 OS=Homo sapiens GN=ATP6AP1 PE=1 SV=2	ATP6AP1	0.776862	0.6045458	0.1899194	-0.351332	0	Homo sapiens	1.3814078	-0.1614126	4	4480	FALSE	0	1	ATP6AP1	0.6907039	0.000366322718135196	0.00733569055430339	-0.0807063	0.649030105092773	0.781544448457468
6944	Q15906;Q15906-2	Q15906;Q15906-2	Vacuolar protein sorting-associated protein 72 homolog	>sp|Q15906|VPS72_HUMAN Vacuolar protein sorting-associated protein 72 homolog OS=Homo sapiens GN=VPS72 PE=1 SV=1;>sp|Q15906-2|VPS72_HUMAN Isoform 2 of Vacuolar protein sorting-associated protein 72 homolog OS=Homo sapiens GN=VPS72	VPS72	-0.3557376	-0.5756153	NA	NA	0	Homo sapiens	-0.9313529	NA	2	4481	FALSE	0	1	VPS72	-0.46567645	0.00356353986675737	0.0235796308954808	NA	NA	NA
8766,9230	Q15907;Q15907-2;P62491-2;H3BMH2;H3BSC1;P62491;B4DQU5;M0R2D0	Q15907;Q15907-2;P62491-2;H3BMH2;H3BSC1;P62491	Ras-related protein Rab-11B;Ras-related protein Rab-11A	>sp|Q15907|RB11B_HUMAN Ras-related protein Rab-11B OS=Homo sapiens GN=RAB11B PE=1 SV=4;>sp|Q15907-2|RB11B_HUMAN Isoform 2 of Ras-related protein Rab-11B OS=Homo sapiens GN=RAB11B;>sp|P62491-2|RB11A_HUMAN Isoform 2 of Ras-related protein Rab-11A OS=Homo sap	RAB11A;RAB11B	-0.1839656	-0.2434891	0.02800333	-0.01179163	0	Homo sapiens	-0.4274547	0.0162117	4	4482	TRUE	0	1	RAB11A,RAB11B	-0.21372735	0.0589325096618899	0.151132152618155	0.00810585	0.876195070104177	0.927879413019794
2145,2146	Q15910;Q15910-3;Q15910-2;Q15910-5;Q15910-4;G3XAL2;Q92800-5;Q92800-4;Q92800-3;Q92800;Q92800-2;E9PDH6;K7EIH5	Q15910;Q15910-3;Q15910-2;Q15910-5;Q15910-4	Histone-lysine N-methyltransferase EZH2	>sp|Q15910|EZH2_HUMAN Histone-lysine N-methyltransferase EZH2 OS=Homo sapiens GN=EZH2 PE=1 SV=2;>sp|Q15910-3|EZH2_HUMAN Isoform 3 of Histone-lysine N-methyltransferase EZH2 OS=Homo sapiens GN=EZH2;>sp|Q15910-2|EZH2_HUMAN Isoform 2 of Histone-lysine N-methy	EZH2	-0.05419756	-0.04747256	0.0699771	-0.03713267	0	Homo sapiens	-0.10167012	0.03284443	4	4483	TRUE	0	1	EZH1,EZH2	-0.05083506	0.598472310552702	0.731307026206337	0.016422215	0.786613880630899	0.872455752298924
463,79776	Q15911;Q15911-2;Q86UP3-3	Q15911;Q15911-2	Zinc finger homeobox protein 3	>sp|Q15911|ZFHX3_HUMAN Zinc finger homeobox protein 3 OS=Homo sapiens GN=ZFHX3 PE=1 SV=2;>sp|Q15911-2|ZFHX3_HUMAN Isoform B of Zinc finger homeobox protein 3 OS=Homo sapiens GN=ZFHX3	ZFHX3	-0.2633691	0.1025909	NA	0.6098495	0	Homo sapiens	-0.1607782	0.6098495	3	4484	TRUE	0	1	ZFHX3,ZFHX4	-0.0803891	0.519262352070678	0.667488376959298	0.6098495	0.0146921115754368	0.147611823248482
10773	Q15916	Q15916	Zinc finger and BTB domain-containing protein 6	>sp|Q15916|ZBTB6_HUMAN Zinc finger and BTB domain-containing protein 6 OS=Homo sapiens GN=ZBTB6 PE=2 SV=1	ZBTB6	NA	NA	NA	NA	0.00043911	Homo sapiens	NA	NA	0	4485	FALSE	0	1	ZBTB6	NA	NA	NA	NA	NA	NA
7791	Q15942;H0Y2Y8;B4DQX7;H7C3D3;C9JJK5;C9IZ41;H7C3R3	Q15942;H0Y2Y8;B4DQX7	Zyxin	>sp|Q15942|ZYX_HUMAN Zyxin OS=Homo sapiens GN=ZYX PE=1 SV=1;>tr|H0Y2Y8|H0Y2Y8_HUMAN Zyxin (Fragment) OS=Homo sapiens GN=ZYX PE=1 SV=1;>tr|B4DQX7|B4DQX7_HUMAN Zyxin OS=Homo sapiens GN=ZYX PE=1 SV=1	ZYX	0.1651723	-0.04845693	0.05074544	0.08746284	0	Homo sapiens	0.11671537	0.13820828	4	4486	FALSE	0	1	ZYX	0.058357685	0.584696746736432	0.721578960570543	0.06910414	0.24091631975424	0.430117445760569
11047	Q16186;A0A087WX59;A0A087WUX6	Q16186	Proteasomal ubiquitin receptor ADRM1	>sp|Q16186|ADRM1_HUMAN Proteasomal ubiquitin receptor ADRM1 OS=Homo sapiens GN=ADRM1 PE=1 SV=2	ADRM1	0.892119	NA	-0.07698015	0.01063669	0	Homo sapiens	0.892119	-0.06634346	3	4487	FALSE	0	1	ADRM1	0.892119	0.00133266508113924	0.0131814451730116	-0.03317173	0.573321140806175	0.721750426026573
8030	Q16204	Q16204	Coiled-coil domain-containing protein 6	>sp|Q16204|CCDC6_HUMAN Coiled-coil domain-containing protein 6 OS=Homo sapiens GN=CCDC6 PE=1 SV=2	CCDC6	NA	NA	-0.06065305	0.1721035	0	Homo sapiens	NA	0.11145045	2	4488	FALSE	0	1	CCDC6	NA	NA	NA	0.055725225	0.538994809608972	0.697028779446937
6675,91373	Q16222-3;Q16222;Q16222-2;Q3KQV9;A0A087X226	Q16222-3;Q16222;Q16222-2	UDP-N-acetylhexosamine pyrophosphorylase;UDP-N-acetylgalactosamine pyrophosphorylase;UDP-N-acetylglucosamine pyrophosphorylase	>sp|Q16222-3|UAP1_HUMAN Isoform 3 of UDP-N-acetylhexosamine pyrophosphorylase OS=Homo sapiens GN=UAP1;>sp|Q16222|UAP1_HUMAN UDP-N-acetylhexosamine pyrophosphorylase OS=Homo sapiens GN=UAP1 PE=1 SV=3;>sp|Q16222-2|UAP1_HUMAN Isoform AGX1 of UDP-N-acetylhexos	UAP1	-0.3518659	0.2671163	0.1601458	0.4905701	0	Homo sapiens	-0.0847496	0.6507159	4	4489	TRUE	0	1	UAP1,UAP1L1	-0.0423748	0.793311264538132	0.876095300253655	0.32535795	0.0509068660965591	0.207805015354742
1874	Q16254;H3BTM3;I3L1B6;H3BVE4	Q16254	Transcription factor E2F4	>sp|Q16254|E2F4_HUMAN Transcription factor E2F4 OS=Homo sapiens GN=E2F4 PE=1 SV=2	E2F4	0.2486562	0.03843611	NA	NA	0	Homo sapiens	0.28709231	NA	2	4490	FALSE	0	1	E2F4	0.143546155	0.203635257551218	0.35292746164477	NA	NA	NA
3490	Q16270-2;Q16270	Q16270-2;Q16270	Insulin-like growth factor-binding protein 7	>sp|Q16270-2|IBP7_HUMAN Isoform 2 of Insulin-like growth factor-binding protein 7 OS=Homo sapiens GN=IGFBP7;>sp|Q16270|IBP7_HUMAN Insulin-like growth factor-binding protein 7 OS=Homo sapiens GN=IGFBP7 PE=1 SV=1	IGFBP7	0.3192711	0.5676428	0.03139513	0.06639916	0.00043617	Homo sapiens	0.8869139	0.09779429	4	4491	FALSE	0	1	IGFBP7	0.44345695	0.00510947507950631	0.0295798340977921	0.048897145	0.378136470829079	0.55856356202906
4741,9118	Q16352;A0A087WYG8;E7EMV2;E7ESP9;P07197	Q16352;A0A087WYG8	Alpha-internexin	>sp|Q16352|AINX_HUMAN Alpha-internexin OS=Homo sapiens GN=INA PE=1 SV=2;>tr|A0A087WYG8|A0A087WYG8_HUMAN Alpha-internexin OS=Homo sapiens GN=INA PE=4 SV=1	INA	1.061154	1.095249	0.01649632	0.4406334	0	Homo sapiens	2.156403	0.45712972	4	4492	TRUE	0	1	INA,NEFM	1.0782015	1.94531339421539e-05	0.00275868843596831	0.22856486	0.172153157479775	0.363750880673688
5711	Q16401-2;Q16401;Q4VXH0;F2Z3J2;Q4VXG9	Q16401-2;Q16401	26S proteasome non-ATPase regulatory subunit 5	>sp|Q16401-2|PSMD5_HUMAN Isoform 2 of 26S proteasome non-ATPase regulatory subunit 5 OS=Homo sapiens GN=PSMD5;>sp|Q16401|PSMD5_HUMAN 26S proteasome non-ATPase regulatory subunit 5 OS=Homo sapiens GN=PSMD5 PE=1 SV=3	PSMD5	-0.4499464	-0.2899331	-0.07632596	-0.03990347	0	Homo sapiens	-0.7398795	-0.11622943	4	4493	FALSE	0	1	PSMD5	-0.36993975	0.00847593985361122	0.0400095102560302	-0.058114715	0.307968702216468	0.493977694248423
5585	Q16512;Q16512-2;Q16512-3;K7EN76	Q16512;Q16512-2;Q16512-3	Serine/threonine-protein kinase N1	>sp|Q16512|PKN1_HUMAN Serine/threonine-protein kinase N1 OS=Homo sapiens GN=PKN1 PE=1 SV=2;>sp|Q16512-2|PKN1_HUMAN Isoform 2 of Serine/threonine-protein kinase N1 OS=Homo sapiens GN=PKN1;>sp|Q16512-3|PKN1_HUMAN Isoform 3 of Serine/threonine-protein kinase	PKN1	NA	NA	NA	NA	0	Homo sapiens	NA	NA	0	4494	FALSE	0	1	PKN1	NA	NA	NA	NA	NA	NA
5586	Q16513-2;Q16513;Q16513-3;Q16513-4;Q16513-5;B1AL79;H0Y5V5;K7EKY9	Q16513-2;Q16513;Q16513-3;Q16513-4;Q16513-5;B1AL79	Serine/threonine-protein kinase N2	>sp|Q16513-2|PKN2_HUMAN Isoform 2 of Serine/threonine-protein kinase N2 OS=Homo sapiens GN=PKN2;>sp|Q16513|PKN2_HUMAN Serine/threonine-protein kinase N2 OS=Homo sapiens GN=PKN2 PE=1 SV=1;>sp|Q16513-3|PKN2_HUMAN Isoform 3 of Serine/threonine-protein kinase	PKN2	0.1210154	0.03815525	0.05464008	0.3465315	0	Homo sapiens	0.15917065	0.40117158	4	4495	FALSE	0	1	PKN2	0.079585325	0.424664203911927	0.585682526028212	0.20058579	0.122692198719217	0.303166044541674
6883	Q16514-2;Q16514	Q16514-2;Q16514	Transcription initiation factor TFIID subunit 12	>sp|Q16514-2|TAF12_HUMAN Isoform TAFII15 of Transcription initiation factor TFIID subunit 12 OS=Homo sapiens GN=TAF12;>sp|Q16514|TAF12_HUMAN Transcription initiation factor TFIID subunit 12 OS=Homo sapiens GN=TAF12 PE=1 SV=1	TAF12	0.1063484	-0.04220423	NA	0.06983963	0	Homo sapiens	0.06414417	0.06983963	3	4496	FALSE	0	1	TAF12	0.032072085	0.750308617959143	0.843580921248227	0.06983963	0.471424642361573	0.638858419018365
1466	Q16527;F8VQR7;F8VW96	Q16527;F8VQR7;F8VW96	Cysteine and glycine-rich protein 2	>sp|Q16527|CSRP2_HUMAN Cysteine and glycine-rich protein 2 OS=Homo sapiens GN=CSRP2 PE=1 SV=3;>tr|F8VQR7|F8VQR7_HUMAN Cysteine and glycine-rich protein 2 OS=Homo sapiens GN=CSRP2 PE=1 SV=1;>tr|F8VW96|F8VW96_HUMAN Cysteine and glycine-rich protein 2 OS=Homo	CSRP2	0.4153261	0.5697827	0.230449	0.3537749	0	Homo sapiens	0.9851088	0.5842239	4	4497	FALSE	0	1	CSRP2	0.4925544	0.00208739478650086	0.0168085912355164	0.29211195	0.014177735601508	0.146394226028297
1642	Q16531;F5GY55;Q16531-2;F5H2L3;F5H0Y5;F5GWI0;F5H775;F5H581;F8WF81;F5GZY8;F5GZ34;F5H6C5;F5H238;F5H4N9;F5GYG8;F5H7A0;F5H198	Q16531;F5GY55	DNA damage-binding protein 1	>sp|Q16531|DDB1_HUMAN DNA damage-binding protein 1 OS=Homo sapiens GN=DDB1 PE=1 SV=1;>tr|F5GY55|F5GY55_HUMAN Uncharacterized protein OS=Homo sapiens GN=DDB1 PE=1 SV=1	DDB1	0.1146336	-0.08034721	0.1102295	0.04068203	0	Homo sapiens	0.03428639	0.15091153	4	4498	FALSE	0	1	DDB1	0.017143195	0.86895781674143	0.925845769793621	0.075455765	0.230032344878578	0.420353112691801
5526,5529	Q16537-2;Q16537;Q16537-3;Q15173-2;Q15173	Q16537-2;Q16537;Q16537-3	Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit epsilon isoform	>sp|Q16537-2|2A5E_HUMAN Isoform 2 of Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit epsilon isoform OS=Homo sapiens GN=PPP2R5E;>sp|Q16537|2A5E_HUMAN Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit epsilon isoform OS=Hom	PPP2R5E	-0.02503023	0.04502354	-0.101691	-0.04633993	0	Homo sapiens	0.01999331	-0.14803093	4	4499	TRUE	0	1	PPP2R5B,PPP2R5E	0.009996655	0.917524031762162	0.953468753433842	-0.074015465	0.226606415802899	0.416904388353412
1432	Q16539-2;Q16539;Q16539-3;Q16539-4;B5TY33;B4E0K5;E7EX54;H7C4E2	Q16539-2;Q16539;Q16539-3;Q16539-4;B5TY33;B4E0K5	Mitogen-activated protein kinase 14	>sp|Q16539-2|MK14_HUMAN Isoform CSBP1 of Mitogen-activated protein kinase 14 OS=Homo sapiens GN=MAPK14;>sp|Q16539|MK14_HUMAN Mitogen-activated protein kinase 14 OS=Homo sapiens GN=MAPK14 PE=1 SV=3;>sp|Q16539-3|MK14_HUMAN Isoform Mxi2 of Mitogen-activated p	MAPK14	NA	NA	-0.01753389	-0.03574181	0	Homo sapiens	NA	-0.0532757	2	4500	FALSE	0	1	MAPK14	NA	NA	NA	-0.02663785	0.608502040744647	0.749115767783151
6150	Q16540;A6NJD9;A8MVT4;A8MYK1;H7C2P7	Q16540;A6NJD9;A8MVT4;A8MYK1;H7C2P7	39S ribosomal protein L23, mitochondrial	>sp|Q16540|RM23_HUMAN 39S ribosomal protein L23, mitochondrial OS=Homo sapiens GN=MRPL23 PE=1 SV=1;>tr|A6NJD9|A6NJD9_HUMAN 39S ribosomal protein L23, mitochondrial OS=Homo sapiens GN=MRPL23 PE=1 SV=1;>tr|A8MVT4|A8MVT4_HUMAN 39S ribosomal protein L23, mitoc	MRPL23	-0.7517567	-0.4558707	-0.2392596	-0.154265	0	Homo sapiens	-1.2076274	-0.3935246	4	4501	FALSE	0	1	MRPL23	-0.6038137	0.00136999320145831	0.0133248148284695	-0.1967623	0.0313687770491911	0.176447000239837
11140	Q16543;K7EQA9;K7EKQ2;K7EL68;K7EIU0;K7EJ06	Q16543;K7EQA9;K7EKQ2	Hsp90 co-chaperone Cdc37;Hsp90 co-chaperone Cdc37, N-terminally processed	>sp|Q16543|CDC37_HUMAN Hsp90 co-chaperone Cdc37 OS=Homo sapiens GN=CDC37 PE=1 SV=1;>tr|K7EQA9|K7EQA9_HUMAN Hsp90 co-chaperone Cdc37 (Fragment) OS=Homo sapiens GN=CDC37 PE=1 SV=1;>tr|K7EKQ2|K7EKQ2_HUMAN Hsp90 co-chaperone Cdc37 (Fragment) OS=Homo sapiens GN	CDC37	0.02517066	0.03492	-0.0196383	-0.05056215	0	Homo sapiens	0.06009066	-0.07020045	4	4502	FALSE	0	1	CDC37	0.03004533	0.753791197042221	0.845479692454001	-0.035100225	0.511276117527952	0.674953437707153
1808	Q16555-2;Q16555;E5RFU4	Q16555-2;Q16555	Dihydropyrimidinase-related protein 2	>sp|Q16555-2|DPYL2_HUMAN Isoform 2 of Dihydropyrimidinase-related protein 2 OS=Homo sapiens GN=DPYSL2;>sp|Q16555|DPYL2_HUMAN Dihydropyrimidinase-related protein 2 OS=Homo sapiens GN=DPYSL2 PE=1 SV=1	DPYSL2	-0.4313257	NA	0.1497797	0.3552418	0	Homo sapiens	-0.4313257	0.5050215	3	4503	FALSE	0	1	DPYSL2	-0.4313257	0.0274835363754959	0.0881934376228598	0.25251075	0.0410578048419075	0.190476782654132
11066	Q16560;Q16560-2	Q16560;Q16560-2	U11/U12 small nuclear ribonucleoprotein 35 kDa protein	>sp|Q16560|U1SBP_HUMAN U11/U12 small nuclear ribonucleoprotein 35 kDa protein OS=Homo sapiens GN=SNRNP35 PE=1 SV=1;>sp|Q16560-2|U1SBP_HUMAN Isoform 2 of U11/U12 small nuclear ribonucleoprotein 35 kDa protein OS=Homo sapiens GN=SNRNP35	SNRNP35	NA	-0.4210517	NA	NA	0.004908	Homo sapiens	-0.4210517	NA	1	4504	FALSE	0	1	SNRNP35	-0.4210517	0.0299172472215593	0.0937927512663621	NA	NA	NA
5931	Q16576;Q16576-2;E9PC52;Q5JP01;Q5JP02;C9J7L0;Q5JNZ6	Q16576;Q16576-2;E9PC52;Q5JP01	Histone-binding protein RBBP7	>sp|Q16576|RBBP7_HUMAN Histone-binding protein RBBP7 OS=Homo sapiens GN=RBBP7 PE=1 SV=1;>sp|Q16576-2|RBBP7_HUMAN Isoform 2 of Histone-binding protein RBBP7 OS=Homo sapiens GN=RBBP7;>tr|E9PC52|E9PC52_HUMAN Histone-binding protein RBBP7 OS=Homo sapiens GN=RB	RBBP7	0.1340894	0.05102402	-0.03618562	-0.1617824	0	Homo sapiens	0.18511342	-0.19796802	4	4505	FALSE	0	1	RBBP7	0.09255671	0.357653762230383	0.521418850360854	-0.09898401	0.187415955803201	0.380323379545382
51616,6880	Q16594;D6RGK3;Q9HBM6	Q16594;D6RGK3;Q9HBM6	Transcription initiation factor TFIID subunit 9;Transcription initiation factor TFIID subunit 9B	>sp|Q16594|TAF9_HUMAN Transcription initiation factor TFIID subunit 9 OS=Homo sapiens GN=TAF9 PE=1 SV=1;>tr|D6RGK3|D6RGK3_HUMAN Adenylate kinase isoenzyme 6 (Fragment) OS=Homo sapiens GN=AK6 PE=4 SV=3;>sp|Q9HBM6|TAF9B_HUMAN Transcription initiation factor	TAF9;TAF9B	-0.2954821	-0.3247441	0.4244922	0.05255495	0	Homo sapiens	-0.6202262	0.47704715	4	4506	TRUE	0	1	TAF9,TAF9B	-0.3101131	0.0143401342290288	0.0562722846547385	0.238523575	0.127980113599683	0.310400607717605
578	Q16611-2;Q16611	Q16611-2;Q16611	Bcl-2 homologous antagonist/killer	>sp|Q16611-2|BAK_HUMAN Isoform 2 of Bcl-2 homologous antagonist/killer OS=Homo sapiens GN=BAK1;>sp|Q16611|BAK_HUMAN Bcl-2 homologous antagonist/killer OS=Homo sapiens GN=BAK1 PE=1 SV=1	BAK1	NA	NA	-0.04476161	NA	0	Homo sapiens	NA	-0.04476161	1	4507	FALSE	0	1	BAK1	NA	NA	NA	-0.04476161	0.630136669352992	0.767497498478032
100506658	Q16625;Q16625-3;Q16625-4;Q16625-2;Q16625-5;Q16625-6;Q16625-7	Q16625;Q16625-3;Q16625-4;Q16625-2;Q16625-5	Occludin	>sp|Q16625|OCLN_HUMAN Occludin OS=Homo sapiens GN=OCLN PE=1 SV=1;>sp|Q16625-3|OCLN_HUMAN Isoform 3 of Occludin OS=Homo sapiens GN=OCLN;>sp|Q16625-4|OCLN_HUMAN Isoform 4 of Occludin OS=Homo sapiens GN=OCLN;>sp|Q16625-2|OCLN_HUMAN Isoform 2 of Occludin OS=Ho	OCLN	-0.1930079	-0.2235928	-0.08754936	-0.373402	0	Homo sapiens	-0.4166007	-0.46095136	4	4508	FALSE	0	1	OCLN	-0.20830035	0.0626940149949915	0.158578979104979	-0.23047568	0.0880893844373227	0.261409321459912
4201	Q16626	Q16626	Male-enhanced antigen 1	>sp|Q16626|MEA1_HUMAN Male-enhanced antigen 1 OS=Homo sapiens GN=MEA1 PE=1 SV=2	MEA1	NA	NA	-0.1369972	0.03463829	0.00030869	Homo sapiens	NA	-0.10235891	2	4509	FALSE	0	1	MEA1	NA	NA	NA	-0.051179455	0.501560614417447	0.66618242703994
11052	Q16630-2;Q16630-3;F8WJN3;Q16630;F8W084	Q16630-2;Q16630-3;F8WJN3;Q16630	Cleavage and polyadenylation specificity factor subunit 6	>sp|Q16630-2|CPSF6_HUMAN Isoform 2 of Cleavage and polyadenylation specificity factor subunit 6 OS=Homo sapiens GN=CPSF6;>sp|Q16630-3|CPSF6_HUMAN Isoform 3 of Cleavage and polyadenylation specificity factor subunit 6 OS=Homo sapiens GN=CPSF6;>tr|F8WJN3|F8W	CPSF6	-0.04450865	-0.2022731	-0.1636072	-0.1665512	0	Homo sapiens	-0.24678175	-0.3301584	4	4510	FALSE	0	1	CPSF6	-0.123390875	0.249147506050005	0.403418065100734	-0.1650792	0.0364010393793387	0.18382524886566
1627	Q16643;Q16643-3;Q16643-2;D6R9W4;D6RFI1;D6R9Q9;D6RCR4	Q16643;Q16643-3;Q16643-2;D6R9W4	Drebrin	>sp|Q16643|DREB_HUMAN Drebrin OS=Homo sapiens GN=DBN1 PE=1 SV=4;>sp|Q16643-3|DREB_HUMAN Isoform 3 of Drebrin OS=Homo sapiens GN=DBN1;>sp|Q16643-2|DREB_HUMAN Isoform 2 of Drebrin OS=Homo sapiens GN=DBN1;>tr|D6R9W4|D6R9W4_HUMAN Drebrin (Fragment) OS=Homo sap	DBN1	0.1781091	0.7129039	-0.07298345	0.2536262	0	Homo sapiens	0.891013	0.18064275	4	4511	FALSE	0	1	DBN1	0.4455065	0.0192364094245957	0.0690516102807324	0.090321375	0.44657296526765	0.617861225918255
4783	Q16649	Q16649	Nuclear factor interleukin-3-regulated protein	>sp|Q16649|NFIL3_HUMAN Nuclear factor interleukin-3-regulated protein OS=Homo sapiens GN=NFIL3 PE=1 SV=2	NFIL3	NA	NA	NA	NA	0	Homo sapiens	NA	NA	0	4512	FALSE	0	1	NFIL3	NA	NA	NA	NA	NA	NA
5652	Q16651;H3BVC8;H3BUJ8;Q16651-2	Q16651;H3BVC8;H3BUJ8;Q16651-2	Prostasin;Prostasin light chain;Prostasin heavy chain	>sp|Q16651|PRSS8_HUMAN Prostasin OS=Homo sapiens GN=PRSS8 PE=1 SV=1;>tr|H3BVC8|H3BVC8_HUMAN Ubiquitin conjugation factor E4 A (Fragment) OS=Homo sapiens GN=UBE4A PE=3 SV=3;>tr|H3BUJ8|H3BUJ8_HUMAN Ubiquitin conjugation factor E4 A (Fragment) OS=Homo sapiens	PRSS8	0.7236022	NA	0.1899194	0.3212354	0.00030483	Homo sapiens	0.7236022	0.5111548	3	4513	FALSE	0	1	PRSS8	0.7236022	0.00343986280589376	0.0232646350365497	0.2555774	0.0219475646084445	0.159610259971703
